,conv1_absmax,conv1_ilength,conv1_margin,conv1_mean,conv1_std,conv2_absmax,conv2_ilength,conv2_margin,conv2_mean,conv2_std,data_absmax,data_ilength,data_margin,data_mean,data_std,ip1_absmax,ip1_ilength,ip1_margin,ip1_mean,ip1_std,ip2_absmax,ip2_ilength,ip2_margin,ip2_mean,ip2_std,label_absmax,label_ilength,label_margin,label_mean,label_std,loss_absmax,loss_ilength,loss_margin,loss_mean,loss_std,pool1_absmax,pool1_ilength,pool1_margin,pool1_mean,pool1_std,pool2_absmax,pool2_ilength,pool2_margin,pool2_mean,pool2_std
10,3.37866210938,2,0.155334472656,-0.0673263520002,0.451744616032,6.43334960938,3,0.195831298828,-0.411256074905,0.970158040524,1.0,0,0.0,0.1382265836,0.316053807735,5.62475585938,3,0.296905517578,0.435992926359,0.687121033669,14.4428529739,4,0.0973216891289,-0.109853960574,4.11439990997,9.0,4,0.4375,4.453125,2.72103881836,0.0941064283252,-3,0.247148573399,0.0941064283252,0.0,3.06018066406,2,0.234954833984,0.0698547363281,0.432467788458,4.72436523438,3,0.409454345703,0.170923233032,0.863163650036
11,3.41369628906,2,0.146575927734,-0.0639795288444,0.419910043478,5.95947265625,3,0.255065917969,-0.381281346083,0.914315760136,1.0,0,0.0,0.120956301689,0.295356810093,6.69091796875,3,0.163635253906,0.41044947505,0.649329185486,12.1050949097,4,0.243431568146,-0.0931504145265,3.89846611023,9.0,4,0.4375,4.546875,2.63942289352,0.113025560975,-3,0.0957955121994,0.113025560975,0.0,3.0673828125,2,0.233154296875,0.07058557868,0.400400936604,4.86303710938,3,0.392120361328,0.180749475956,0.814699172974
12,3.30590820312,2,0.173522949219,-0.0687173530459,0.429945170879,5.5791015625,3,0.302612304688,-0.359084397554,0.945177853107,1.0,0,0.0,0.123439051211,0.299428910017,6.00756835938,3,0.249053955078,0.4323746562,0.697633743286,15.0399169922,4,0.0600051879883,-0.0659906938672,4.55829000473,9.0,4,0.4375,4.109375,3.00061035156,0.0909412503242,-3,0.272469997406,0.0909412503242,0.0,2.93762207031,2,0.265594482422,0.0653967559338,0.409097582102,4.78466796875,3,0.401916503906,0.220942035317,0.849662601948
13,3.28247070312,2,0.179382324219,-0.0645308494568,0.426492005587,6.31665039062,3,0.210418701172,-0.392333388329,0.938546180725,1.0,0,0.0,0.12515476346,0.302043616772,5.38671875,3,0.32666015625,0.405632048845,0.645069420338,14.1389722824,4,0.116314232349,-0.11199054867,3.90356898308,9.0,4,0.4375,3.875,3.08474063873,0.102743603289,-3,0.178051173687,0.102743603289,0.0,2.9443359375,2,0.263916015625,0.0682313740253,0.406982600689,4.66723632812,3,0.416595458984,0.174547463655,0.834980726242
14,3.32507324219,2,0.168731689453,-0.0611797422171,0.410722494125,6.48193359375,3,0.189758300781,-0.389107435942,0.924717247486,1.0,0,0.0,0.117859877646,0.291984558105,5.0556640625,3,0.368041992188,0.396417677402,0.633956491947,12.7350006104,4,0.204062461853,-0.147800445557,3.82784628868,9.0,4,0.4375,4.84375,2.91128587723,0.114768832922,-3,0.0818493366241,0.114768832922,0.0,2.8515625,2,0.287109375,0.0703655332327,0.394219279289,5.38842773438,3,0.326446533203,0.179684832692,0.825686454773
15,3.29907226562,2,0.175231933594,-0.0680459216237,0.470271974802,6.82568359375,3,0.146789550781,-0.505569517612,1.05435359478,1.0,0,0.0,0.151084601879,0.330917745829,6.29052734375,3,0.213684082031,0.433797240257,0.714989244938,14.5550680161,4,0.0903082489967,-0.123828746378,4.24769639969,9.0,4,0.4375,4.453125,2.85005307198,0.116616241634,-3,0.0670700669289,0.116616241634,0.0,3.07983398438,2,0.230041503906,0.0725974440575,0.451512664557,5.1318359375,3,0.358520507812,0.108420446515,0.936550378799
16,3.3136651516,2,0.171583712101,-0.0810773670673,0.470136344433,6.52800226212,3,0.183999717236,-0.507068812847,1.03676593304,1.0,0,0.0,0.149787276983,0.329651892185,5.80544424057,3,0.274319469929,0.437755197287,0.71661490202,16.8146629333,5,0.474541783333,-0.131116852164,4.63441038132,9.0,4,0.4375,4.515625,2.83390283585,0.240446686745,-2,0.0382132530212,0.240446686745,0.0,3.01476192474,2,0.246309518814,0.0602765716612,0.445408135653,5.34464979172,3,0.331918776035,0.115479528904,0.912974655628
17,3.2809855938,2,0.179753601551,-0.0793083310127,0.439533293247,6.51300096512,3,0.18587487936,-0.44869235158,1.01565825939,1.0,0,0.0,0.132208824158,0.311349153519,6.54475593567,3,0.181905508041,0.431857228279,0.714424371719,16.2673530579,5,0.491645216942,-0.06823310256,4.67581367493,9.0,4,0.4375,3.953125,2.64828777313,0.0524248890579,-4,0.161201775074,0.0524248890579,0.0,2.86901640892,2,0.28274589777,0.0540429018438,0.417641490698,5.12533950806,3,0.359332561493,0.170690685511,0.899816930294
18,3.29455566406,2,0.176361083984,-0.0724502876401,0.427018642426,6.2607421875,3,0.217407226562,-0.424450337887,0.974483847618,1.0,0,0.0,0.123747341335,0.299303889275,6.5849609375,3,0.176879882812,0.431819617748,0.693304419518,15.605594635,4,0.0246503353119,-0.0365754589438,4.55257844925,9.0,4,0.4375,4.0625,3.0252840519,0.168436288834,-2,0.326254844666,0.168436288834,0.0,2.87976074219,2,0.280059814453,0.0653344839811,0.406359881163,5.23876953125,3,0.345153808594,0.189395368099,0.867132306099
19,3.22595214844,2,0.193511962891,-0.0763080120087,0.440914541483,6.3466796875,3,0.206665039062,-0.452472299337,1.00905025005,1.0,0,0.0,0.133030489087,0.311759799719,7.90283203125,3,0.0121459960938,0.430383175611,0.708106577396,15.5310707092,4,0.0293080806732,-0.0754560083151,4.67655849457,9.0,4,0.4375,4.375,2.68386387825,0.0877512395382,-3,0.297990083694,0.0877512395382,0.0,2.90502929688,2,0.273742675781,0.0636032000184,0.416459858418,5.31689453125,3,0.335388183594,0.184829413891,0.898126900196
20,3.22387695312,2,0.194030761719,-0.0720606669784,0.436385661364,6.27416992188,3,0.215728759766,-0.476744621992,0.984957516193,1.0,0,0.0,0.132658138871,0.309407383204,6.1484375,3,0.2314453125,0.393054991961,0.661424517632,15.3973369598,4,0.0376664400101,-0.121392741799,4.24896812439,9.0,4,0.4375,4.78125,3.03350424767,0.109987929463,-3,0.120096564293,0.109987929463,0.0,2.95092773438,2,0.262268066406,0.0703333467245,0.414114832878,5.09033203125,3,0.363708496094,0.146386548877,0.870001733303
